MAT_LANE_YM;YYYYMM;Business Unit ACDC;BU SCND;PDCL_Desc_SCND;PRDH_BusinessUnit_SCND;PRDH_ProductSubclassDescription;PRDH_StatisticGroupDescription;Product Number ACDC;Product SCND;Product Number 10 ACDC;Material Description ACDC;Material Description SCND;Brokername ACDC;Importername ACDC;Supplier Name ACDC;CoO ACDC;CoO SCND;From Country ACDC;From Country SCND;From Country Short Text;From Country Name SCND;To Country ACDC;To Country SCND;To Country Short Text;To Country Name SCND;From SAP SCND;To SAP SCND;From Location SCND;To Location SCND;HS Codes in ACDC;HS Code Text ACDC;HS Code2 in ACDC;HS Code2 Text ACDC;HS Code First 6 ACDC;HS Code First 6 Text ACDC;PREFERENCECODE1;Quantity  ACDC;Quantity UoM ACDC;ALL_RELATED_UOMS_COLLECTED;Brutto Weight Material MARA;Weight UoM;Sum_Quantity_SCND;Sum_Volume_cbm_SCND;Sum_Weight_kg_SCND;Material_Value_EUR_SCND;Value_Per_Piece_SCND;Sum_Pallets_SCND;Advalorem Duty Rate ACDC;ESTBASETOTALDUTLINEVALUE_SUM;ESTBASELINEDUTY_SUM;ESTBASEADDLLINEDUTY_SUM;ESTBASETOTALLINEDUTY_SUM;Freight Payer SCND;Freight Payer Division SCND;Category;Division Profitcenter;Plant Profitcenter;RB part name;CAPRI TOTAL DEMAND;CAPRI_TOTAL_CATEGORY_DEMAND
1267698800JPIN202603;202603;VM;VM-ESP;Electronic Stability Program (ESP);VM-ESP;ESP CKD-Components;MV_SCx (Magnet Valve);1267698800589-SOLENOID;P00268 - Electronic Stability Program (ESP);1267698800;1267698800589-SOLENOID VALVE;SOLENOID VALVE;CLASSIC CLEARING & FORWARDING PVT.LTD.;BOSCH CHASSIS SYSTEMS INDIA PRIVATE LIMITED;BOSCH CORPORATION;JP;JP;JP;JP;Japan;JP;IN;IN;India;IN;E14K;1810;Warehouse Tochigi;Plant Chakan;84818090;Other      ;?;?;848180;?;069/2011;468684;PCS;PCS;9,49;G;412800;7,774;4431,795;109443,67;0,26512517;18,074;0;124260;0;0;0;Bosch;VM;;;;;;
1267698800JPIN202604;202604;VM;VM-ESP;Electronic Stability Program (ESP);VM-ESP;ESP CKD-Components;MV_SCx (Magnet Valve);1267698800589-SOLENOID;P00268 - Electronic Stability Program (ESP);1267698800;1267698800589-SOLENOID VALVE;SOLENOID VALVE;CLASSIC CLEARING & FORWARDING PVT.LTD.;BOSCH CHASSIS SYSTEMS INDIA PRIVATE LIMITED;BOSCH CORPORATION;JP;JP;JP;JP;Japan;JP;IN;IN;India;IN;E14K;1810;Warehouse Tochigi;Plant Chakan;84818090;Other      ;?;?;848180;?;069/2011;579478;PCS;PCS;9,49;G;499200;9,401;5359,38;131466,36;0,263354087;21,856;0;152608;0;0;0;Bosch;VM;;;;;;
1267698800JPIN202604;202604;VM;VM-ESP;Electronic Stability Program (ESP);VM-ESP;ESP CKD-Components;MV_SCx (Magnet Valve);1267698800;P00268 - Electronic Stability Program (ESP);1267698800;;SOLENOID VALVE;A.V. GLOBAL CORPORATION PVT. LIMITED;BOSCH CHASSIS SYSTEMS INDIA PRIVATE LIMITED;BOSCH CORPORATION;JP;JP;JP;JP;Japan;JP;IN;IN;India;IN;E14K;1810;Warehouse Tochigi;Plant Chakan;84818090;Other      ;?;?;848180;?;069/2011;144000;PCS;NOS;9,49;G;499200;9,401;5359,38;131466,36;0,263354087;21,856;0;46402;0;0;0;Bosch;VM;;;;;;
1267698800JPIN202605;202605;CC;VM-ESP;Electronic Stability Program (ESP);VM-ESP;ESP CKD-Components;MV_SCx (Magnet Valve);1267698800;P00268 - Electronic Stability Program (ESP);1267698800;;SOLENOID VALVE;A.V. GLOBAL CORPORATION PVT. LIMITED;BOSCH CHASSIS SYSTEMS INDIA PRIVATE LIMITED;BOSCH CORPORATION;JP;JP;JP;JP;Japan;JP;IN;IN;India;IN;E14K;1810;Warehouse Tochigi;Plant Chakan;84818090;Other      ;?;?;848180;?;069/2011;211200;PCS;NOS;9,49;G;240000;4,543;2576,625;62206,56;0,259194;10,508;0;67841;0;0;0;Bosch;VM;;;;;;
1267699800JPCN202602;202602;VM;VM-ESP;Electronic Stability Program (ESP);VM-ESP;ESP CKD-Components;MV_HSx (Magnet Valve);1267699800;P00268 - Electronic Stability Program (ESP);1267699800;electromagnetic valve spool;SOLENOID VALVE;Suzhou Branch of China Transportation Yangtze River Co., Ltd;Bosch Automotive Components (Suzhou) Co., Ltd;Bosch Corporation;JP;JP;JP;JP;Japan;JP;CN;CN;China;CN;E14K;6751;Warehouse Tochigi;Plant Suzhou;8481901000;Parts of valves(usedfor pipes, boiler, sr products)     ;?;?;848190;?;;600;PCS;?;10,4;G;600;0,011;6,967;185,77;0,309616667;0,025;0,04;213;9;0;9;Bosch;VM;;;;;;
1267699801JPCN202603;202603;VM;VM-ESP;Electronic Stability Program (ESP);VM-ESP;ESP CKD-Components;MV_HSx (Magnet Valve);1267699801;P00268 - Electronic Stability Program (ESP);1267699801;electromagnetic valve spool;SOLENOID VALVE;Suzhou Branch of China Transportation Yangtze River Co., Ltd;Bosch Automotive Components (Suzhou) Co., Ltd;Bosch Corporation;JP;JP;JP;JP;Japan;JP;CN;CN;China;CN;E14K;6751;Warehouse Tochigi;Plant Suzhou;8481901000;Parts of valves(usedfor pipes, boiler, sr products)     ;?;?;848190;?;;600;PCS;?;10,4;G;600;0,011;6,964;199,62;0,3327;0,026;0,04;272;11;0;11;Bosch;VM;;;;;;
1267699802JPIN202601;202601;VM;VM-ESP;Electronic Stability Program (ESP);VM-ESP;ESP CKD-Components;MV_HSx (Magnet Valve);1267699802589-SOLENOID;P00268 - Electronic Stability Program (ESP);1267699802;1267699802589-SOLENOID VALVE;SOLENOID VALVE;CLASSIC CLEARING & FORWARDING PVT.LTD.;BOSCH CHASSIS SYSTEMS INDIA PRIVATE LIMITED;BOSCH CORPORATION;JP;JP;JP;JP;Japan;JP;IN;IN;India;IN;E14K;1810;Warehouse Tochigi;Plant Chakan;84818090;Other      ;?;?;848180;?;069/2011;422665;PCS;PCS;10;G;480000;7,776;5273,575;169692,56;0,353526167;20,937;0;149423;0;0;0;Bosch;VM;;;;;;
1267699802JPIN202602;202602;VM;VM-ESP;Electronic Stability Program (ESP);VM-ESP;ESP CKD-Components;MV_HSx (Magnet Valve);1267699802589-SOLENOID;P00268 - Electronic Stability Program (ESP);1267699802;1267699802589-SOLENOID VALVE;SOLENOID VALVE;CLASSIC CLEARING & FORWARDING PVT.LTD.;BOSCH CHASSIS SYSTEMS INDIA PRIVATE LIMITED;BOSCH CORPORATION;JP;JP;JP;JP;Japan;JP;IN;IN;India;IN;E14K;1810;Warehouse Tochigi;Plant Chakan;84818090;Other      ;?;?;848180;?;069/2011;457958;PCS;PCS;10;G;537600;8,709;5906,404;188193,61;0,350062519;23,449;0;160314;0;0;0;Bosch;VM;;;;;;
1267699802JPIN202603;202603;VM;VM-ESP;Electronic Stability Program (ESP);VM-ESP;ESP CKD-Components;MV_HSx (Magnet Valve);1267699802589-SOLENOID;P00268 - Electronic Stability Program (ESP);1267699802;1267699802589-SOLENOID VALVE;SOLENOID VALVE;CLASSIC CLEARING & FORWARDING PVT.LTD.;BOSCH CHASSIS SYSTEMS INDIA PRIVATE LIMITED;BOSCH CORPORATION;JP;JP;JP;JP;Japan;JP;IN;IN;India;IN;E14K;1810;Warehouse Tochigi;Plant Chakan;84818090;Other      ;?;?;848180;?;069/2011;427597;PCS;PCS;10;G;489600;7,932;5379,047;174281,02;0,355966136;21,355;0;152210;0;0;0;Bosch;VM;;;;;;
1267699802JPIN202604;202604;VM;VM-ESP;Electronic Stability Program (ESP);VM-ESP;ESP CKD-Components;MV_HSx (Magnet Valve);1267699802589-SOLENOID;P00268 - Electronic Stability Program (ESP);1267699802;1267699802589-SOLENOID VALVE;SOLENOID VALVE;CLASSIC CLEARING & FORWARDING PVT.LTD.;BOSCH CHASSIS SYSTEMS INDIA PRIVATE LIMITED;BOSCH CORPORATION;JP;JP;JP;JP;Japan;JP;IN;IN;India;IN;E14K;1810;Warehouse Tochigi;Plant Chakan;84818090;Other      ;?;?;848180;?;069/2011;456795;PCS;PCS;10;G;441600;7,154;4851,69;156142,42;0,353583379;19,262;0;161515;0;0;0;Bosch;VM;;;;;;
1267699802JPIN202605;202605;CC;VM-ESP;Electronic Stability Program (ESP);VM-ESP;ESP CKD-Components;MV_HSx (Magnet Valve);1267699802;P00268 - Electronic Stability Program (ESP);1267699802;;SOLENOID VALVE;A.V. GLOBAL CORPORATION PVT. LIMITED;BOSCH CHASSIS SYSTEMS INDIA PRIVATE LIMITED;BOSCH CORPORATION;JP;JP;JP;JP;Japan;JP;IN;IN;India;IN;E14K;1810;Warehouse Tochigi;Plant Chakan;84818090;Other      ;?;?;848180;?;069/2011;489600;PCS;NOS;10;G;364800;6,306;4007,919;126950,76;0,348000987;15,912;0;211964;0;0;0;Bosch;VM;;;;;;
1267699806DECN202601;202601;VM;VM-NBS;IPB;VM-NBS;IPB CKD-Components;MV_HSx (Magnet Valve);1267699806;P01893 - IPB;1267699806;electromagnetic valve spool;SOLENOID VALVE;Suzhou Branch of China Transportation Yangtze River Co., Ltd;Bosch Automotive Components (Suzhou) Co., Ltd;Robert Bosch GmbH;DE;DE;DE;DE;Germany;DE;CN;CN;China;CN;050W;6751;Plant Blaichach;Plant Suzhou;8481901000;Parts of valves(usedfor pipes, boiler, sr products)     ;?;?;848190;?;;599400;PCS;?;10,55;G;421200;8,514;4923,49;203439,6;0,483;32,651;0,04;326888;13075;0;13075;Bosch;VM;;;;;;
1267699806DECN202602;202602;VM;VM-NBS;IPB;VM-NBS;IPB CKD-Components;MV_HSx (Magnet Valve);1267699806;P01893 - IPB;1267699806;electromagnetic valve spool;SOLENOID VALVE;Suzhou Branch of China Transportation Yangtze River Co., Ltd;Bosch Automotive Components (Suzhou) Co., Ltd;Robert Bosch GmbH;DE;DE;DE;DE;Germany;DE;CN;CN;China;CN;050W;6751;Plant Blaichach;Plant Suzhou;8481901000;Parts of valves(usedfor pipes, boiler, sr products)     ;?;?;848190;?;;259200;PCS;?;10,55;G;291600;5,894;3408,57;140842,8;0,483;22,605;0,04;141366;5655;0;5655;Bosch;VM;;;;;;
1267699806DECN202603;202603;VM;VM-NBS;IPB;VM-NBS;IPB CKD-Components;MV_HSx (Magnet Valve);1267699806;P01893 - IPB;1267699806;electromagnetic valve spool;SOLENOID VALVE;Suzhou Branch of China Transportation Yangtze River Co., Ltd;Bosch Automotive Components (Suzhou) Co., Ltd;ROBERT BOSCH GMBH;DE;DE;DE;DE;Germany;DE;CN;CN;China;CN;050W;6751;Plant Blaichach;Plant Suzhou;"8481901000;8481901000";"Parts of valves(usedfor pipes, boiler, sr products)     ;Parts of valves(usedfor pipes, boiler, sr products)     ";"?;?";"?;?";"848190;848190";"?;?";;518400;PCS;?;10,55;G;486000;9,824;5680,95;234738;0,483;37,674;0,04;291180;11647;0;11647;Bosch;VM;;;;;;
1267699806DECN202604;202604;VM;VM-NBS;IPB;VM-NBS;IPB CKD-Components;MV_HSx (Magnet Valve);1267699806;P01893 - IPB;1267699806;electromagnetic valve spool;SOLENOID VALVE;Suzhou Branch of China Transportation Yangtze River Co., Ltd;Bosch Automotive Components (Suzhou) Co., Ltd;Robert Bosch GmbH;DE;DE;DE;DE;Germany;DE;CN;CN;China;CN;050W;6751;Plant Blaichach;Plant Suzhou;8481901000;Parts of valves(usedfor pipes, boiler, sr products)     ;?;?;848190;?;;388800;PCS;?;10,55;G;421200;8,514;4923,49;203439,6;0,483;32,651;0,04;214527;8581;0;8581;Bosch;VM;;;;;;
1268001854JPIN202603;202603;VM;VM-ESP;Two Wheeler Safety (TWS);VM-ESP;TWS Components;TWS Components;1268001854;P00257 - Two Wheeler Safety (TWS);1268001854;1268001854 PROTECTIVE CAP M10X1.25;"PROTECTIVE CAP; M10X1.25";V CARGO MOVERS;BOSCH CHASSIS SYSTEMS INDIA PRIVATE LIMITED;TAKEI JUSHI CO. LTD;JP;JP;JP;JP;Japan;JP;IN;IN;India;IN;;1810;TAKEI JUSHI CO., LTD.;Plant Chakan;39235090;Other      ;?;?;392350;?;;4400;PCS;NOS;1;G;4000;0,013;4,4;1515,1;0,378775;0,013;0,15;1240;0;19;19;Bosch;VM;;;;;;
1268001863DEIN202601;202601;VM;VM-ESP;Two Wheeler Safety (TWS);VM-ESP;TWS Components;TWS Components;1268001863-COILTERMINAL;P00257 - Two Wheeler Safety (TWS);1268001863;;"CONTACT; COIL PIN FOR HI OHM COIL";CLASSIC CLEARING & FORWARDING PVT.LTD.;BOSCH CHASSIS SYSTEMS INDIA PRIVATE LIMITED;EPT GMBH;DE;DE;DE;DE;Germany;DE;IN;IN;India;IN;;1810;ept GmbH;Plant Chakan;73199000;Other      ;?;?;731990;?;;426234;PCS;PCS;0,116;G;3316000;4,2;384,753;77766,5;0,0234519;4,606;0,1;9996;0;100;100;Bosch;VM;;;;;;
1268001863DEIN202601;202601;VM;VM-ESP;Two Wheeler Safety (TWS);VM-ESP;TWS Components;TWS Components;1268001863;P00257 - Two Wheeler Safety (TWS);1268001863;;"CONTACT; COIL PIN FOR HI OHM COIL";V CARGO MOVERS;BOSCH CHASSIS SYSTEMS INDIA PRIVATE LIMITED;EPT GMBH;DE;DE;DE;DE;Germany;DE;IN;IN;India;IN;;1810;ept GmbH;Plant Chakan;73199000;Other      ;?;?;731990;?;;1438300;PCS;NOS;0,116;G;3316000;4,2;384,753;77766,5;0,0234519;4,606;0,1;36999;0;370;370;Bosch;VM;;;;;;
1268001863DEIN202601;202601;VM;VM-ESP;Two Wheeler Safety (TWS);VM-ESP;TWS Components;TWS Components;1268001863;P00257 - Two Wheeler Safety (TWS);1268001863;1268001863 - 922-2041253_00 COILTERMINAL M-ABS_x000D_SKV 0,18;"CONTACT; COIL PIN FOR HI OHM COIL";M/S  ZION EXPRESS CARGO PVT.LTD;BOSCH CHASSIS SYSTEMS INDIA PRIVATE LIMITED;EPT GMBH;DE;DE;DE;DE;Germany;DE;IN;IN;India;IN;;1810;ept GmbH;Plant Chakan;73199000;Other      ;?;?;731990;?;;1490924;PCS;PCS;0,116;G;3316000;4,2;384,753;77766,5;0,0234519;4,606;0,1;34965;0;350;350;Bosch;VM;;;;;;
1268001863DEIN202602;202602;VM;VM-ESP;Two Wheeler Safety (TWS);VM-ESP;TWS Components;TWS Components;1268001863;P00257 - Two Wheeler Safety (TWS);1268001863;1268001863 - 922-2041253_00 COILTERMINAL M-ABS_x000D_SKV 0,18;"CONTACT; COIL PIN FOR HI OHM COIL";M/S  ZION EXPRESS CARGO PVT.LTD;BOSCH CHASSIS SYSTEMS INDIA PRIVATE LIMITED;EPT GMBH;DE;DE;DE;DE;Germany;DE;IN;IN;India;IN;;1810;ept GmbH;Plant Chakan;73199000;Other      ;?;?;731990;?;;3906869;PCS;PCS;0,116;G;3204300;4,059;371,792;73533,24;0,022948301;4,45;0,1;89656;0;897;897;Bosch;VM;;;;;;
1268001863DEIN202603;202603;VM;VM-ESP;Two Wheeler Safety (TWS);VM-ESP;TWS Components;TWS Components;1268001863;P00257 - Two Wheeler Safety (TWS);1268001863;;"CONTACT; COIL PIN FOR HI OHM COIL";M/S  ZION EXPRESS CARGO PVT.LTD;BOSCH CHASSIS SYSTEMS INDIA PRIVATE LIMITED;EPT GMBH;DE;DE;DE;DE;Germany;DE;IN;IN;India;IN;;1810;ept GmbH;Plant Chakan;73199000;Other      ;?;?;731990;?;;604213;PCS;PCS;0,116;G;2666100;3,377;309,345;61576,69;0,023096167;3,703;0,1;13955;0;140;140;Bosch;VM;;;;;;
1268001863DEIN202603;202603;VM;VM-ESP;Two Wheeler Safety (TWS);VM-ESP;TWS Components;TWS Components;1268001863;P00257 - Two Wheeler Safety (TWS);1268001863;;"CONTACT; COIL PIN FOR HI OHM COIL";M/S  ZION EXPRESS CARGO PVT.LTD;BOSCH CHASSIS SYSTEMS INDIA PRIVATE LIMITED;EPT GMBH..;DE;DE;DE;DE;Germany;DE;IN;IN;India;IN;;1810;ept GmbH;Plant Chakan;73199000;Other      ;?;?;731990;?;;1531596;PCS;PCS;0,116;G;2666100;3,377;309,345;61576,69;0,023096167;3,703;0,1;35374;0;354;354;Bosch;VM;;;;;;
1268001863DEIN202603;202603;VM;VM-ESP;Two Wheeler Safety (TWS);VM-ESP;TWS Components;TWS Components;1268001863;P00257 - Two Wheeler Safety (TWS);1268001863;1268001863 - 922-2041253_00 COILTERMINAL M-ABS_x000D_SKV 0,18;"CONTACT; COIL PIN FOR HI OHM COIL";M/S  ZION EXPRESS CARGO PVT.LTD;BOSCH CHASSIS SYSTEMS INDIA PRIVATE LIMITED;EPT GMBH;DE;DE;DE;DE;Germany;DE;IN;IN;India;IN;;1810;ept GmbH;Plant Chakan;73199000;Other      ;?;?;731990;?;;756576;PCS;PCS;0,116;G;2666100;3,377;309,345;61576,69;0,023096167;3,703;0,1;17474;0;175;175;Bosch;VM;;;;;;
1268001863DEIN202604;202604;VM;VM-ESP;Two Wheeler Safety (TWS);VM-ESP;TWS Components;TWS Components;1268001863;P00257 - Two Wheeler Safety (TWS);1268001863;;"CONTACT; COIL PIN FOR HI OHM COIL";M/S  ZION EXPRESS CARGO PVT.LTD;BOSCH CHASSIS SYSTEMS INDIA PRIVATE LIMITED;EPT GMBH;DE;DE;DE;DE;Germany;DE;IN;IN;India;IN;;1810;ept GmbH;Plant Chakan;"73199000;73199000";"Other      ;Other      ";"?;?";"?;?";"731990;731990";"?;?";;1171780;PCS;PCS;0,116;G;1647100;2,086;191,112;37716,12;0,0228985;2,288;0,1;26832;0;269;269;Bosch;VM;;;;;;
1268001863DEIN202605;202605;CC;VM-ESP;Two Wheeler Safety (TWS);VM-ESP;TWS Components;TWS Components;1268001863;P00257 - Two Wheeler Safety (TWS);1268001863;;"CONTACT; COIL PIN FOR HI OHM COIL";M/S  ZION EXPRESS CARGO PVT.LTD;BOSCH CHASSIS SYSTEMS INDIA PRIVATE LIMITED;EPT GMBH;DE;DE;DE;DE;Germany;DE;IN;IN;India;IN;;1810;ept GmbH;Plant Chakan;73199000;Other      ;?;?;731990;?;;1008074;PCS;PCS;0,116;G;899500;1,139;104,368;20230,12;0,022490406;1,249;0,1;22672;0;227;227;Bosch;VM;;;;;;
1268001863DEIN202605;202605;CC;VM-ESP;Two Wheeler Safety (TWS);VM-ESP;TWS Components;TWS Components;1268001863;P00257 - Two Wheeler Safety (TWS);1268001863;;"CONTACT; COIL PIN FOR HI OHM COIL";M/S  ZION EXPRESS CARGO PVT.LTD;BOSCH CHASSIS SYSTEMS INDIA PRIVATE LIMITED;EPT GMBH..;DE;DE;DE;DE;Germany;DE;IN;IN;India;IN;;1810;ept GmbH;Plant Chakan;73199000;Other      ;?;?;731990;?;;248195;PCS;PCS;0,116;G;899500;1,139;104,368;20230,12;0,022490406;1,249;0,1;5582;0;56;56;Bosch;VM;;;;;;
1268001898JPIN202605;202605;CC;VM-ESP;Two Wheeler Safety (TWS);VM-ESP;TWS Components;TWS Components;1268001898589;P00257 - Two Wheeler Safety (TWS);1268001898;1268001898589 VALVE;PE OUTLET VALVE;V CARGO MOVERS;BOSCH CHASSIS SYSTEMS INDIA PRIVATE LIMITED;BOSCH CORPORATION;JP;JP;JP;JP;Japan;JP;IN;IN;India;IN;E14K;1810;Warehouse Tochigi;Plant Chakan;84818090;Other      ;?;?;848180;?;069/2011;340000;PCS;NOS;1,49;G;435000;3,899;931,779;147561,57;0,339222;5,384;0;131571;0;0;0;Bosch;VM;;;;;;
1268001899JPIN202605;202605;CC;VM-ESP;Two Wheeler Safety (TWS);VM-ESP;TWS Components;TWS Components;1268001899589;P00257 - Two Wheeler Safety (TWS);1268001899;1268001899589 VALVE;PE INLET VALVE;V CARGO MOVERS;BOSCH CHASSIS SYSTEMS INDIA PRIVATE LIMITED;BOSCH CORPORATION;JP;JP;JP;JP;Japan;JP;IN;IN;India;IN;E14K;1810;Warehouse Tochigi;Plant Chakan;84818090;Other      ;?;?;848180;?;069/2011;366000;PCS;NOS;0,63;G;449000;4,032;611,098;119142,15;0,26535;5,557;0;111143;0;0;0;Bosch;VM;;;;;;
1268001908JPIN202601;202601;VM;VM-ESP;Two Wheeler Safety (TWS);VM-ESP;TWS Components;TWS Components;1268001908-CASE;P00257 - Two Wheeler Safety (TWS);1268001908;1268001908-CASE HOUSING ASSY FOR 2CH;"ECU HOUSING; ABS10MB  W/ PINS";CLASSIC CLEARING & FORWARDING PVT.LTD.;BOSCH CHASSIS SYSTEMS INDIA PRIVATE LIMITED;TE CONNECTIVITY JAPAN G.K.;JP;JP;JP;JP;Japan;JP;IN;IN;India;IN;;1810;TE Connectivity Japan G.K.;Plant Chakan;90329000;Parts and accessories      ;?;?;903290;?;069/2011;5162;PCS;PCS;48,76;G;67680;42,029;3865,205;106862,66;1,578940012;47;0;8150;0;0;0;Bosch;VM;;;;;;
1268001908JPIN202601;202601;VM;VM-ESP;Two Wheeler Safety (TWS);VM-ESP;TWS Components;TWS Components;1268001908;P00257 - Two Wheeler Safety (TWS);1268001908;1268001908 - 2292492-1 CASE HOUSING ASSY FOR_x000D_2CH;"ECU HOUSING; ABS10MB  W/ PINS";M/S  ZION EXPRESS CARGO PVT.LTD;BOSCH CHASSIS SYSTEMS INDIA PRIVATE LIMITED;TE CONNECTIVITY JAPAN G.K.;JP;JP;JP;JP;Japan;JP;IN;IN;India;IN;;1810;TE Connectivity Japan G.K.;Plant Chakan;90329000;Parts and accessories      ;?;?;903290;?;069/2011;61574;PCS;PCS;48,76;G;67680;42,029;3865,205;106862,66;1,578940012;47;0;97222;0;0;0;Bosch;VM;;;;;;
1268001908JPIN202602;202602;VM;VM-ESP;Two Wheeler Safety (TWS);VM-ESP;TWS Components;TWS Components;1268001908;P00257 - Two Wheeler Safety (TWS);1268001908;1268001908 - 2292492-1 CASE HOUSING ASSY FOR_x000D_2CH;"ECU HOUSING; ABS10MB  W/ PINS";M/S  ZION EXPRESS CARGO PVT.LTD;BOSCH CHASSIS SYSTEMS INDIA PRIVATE LIMITED;TE CONNECTIVITY JAPAN G.K.;JP;JP;JP;JP;Japan;JP;IN;IN;India;IN;;1810;TE Connectivity Japan G.K.;Plant Chakan;90329000;Parts and accessories      ;?;?;903290;?;069/2011;43663;PCS;PCS;48,76;G;44880;27,87;2563,097;69340,95;1,54503008;31,167;0;67461;0;0;0;Bosch;VM;;;;;;
1268001908JPIN202603;202603;VM;VM-ESP;Two Wheeler Safety (TWS);VM-ESP;TWS Components;TWS Components;1268001908-;P00257 - Two Wheeler Safety (TWS);1268001908;1268001908- 2292492-1 CASE HOUSING ASSY FOR 2CH;"ECU HOUSING; ABS10MB  W/ PINS";M/S  ZION EXPRESS CARGO PVT.LTD;BOSCH CHASSIS SYSTEMS INDIA PRIVATE LIMITED;TE CONNECTIVITY JAPAN G.K.;JP;JP;JP;JP;Japan;JP;IN;IN;India;IN;;1810;TE Connectivity Japan G.K.;Plant Chakan;90329000;Parts and accessories      ;?;?;903290;?;069/2011;3342;PCS;PCS;48,76;G;64380;39,98;3676,742;100021,75;1,553615253;44,708;0;5192;0;0;0;Bosch;VM;;;;;;
1268001908JPIN202603;202603;VM;VM-ESP;Two Wheeler Safety (TWS);VM-ESP;TWS Components;TWS Components;1268001908;P00257 - Two Wheeler Safety (TWS);1268001908;1268001908 - 2292492-1 CASE HOUSING ASSY FOR_x000D_2CH;"ECU HOUSING; ABS10MB  W/ PINS";M/S  ZION EXPRESS CARGO PVT.LTD;BOSCH CHASSIS SYSTEMS INDIA PRIVATE LIMITED;TE CONNECTIVITY JAPAN G.K.;JP;JP;JP;JP;Japan;JP;IN;IN;India;IN;;1810;TE Connectivity Japan G.K.;Plant Chakan;90329000;Parts and accessories      ;?;?;903290;?;069/2011;81063;PCS;PCS;48,76;G;64380;39,98;3676,742;100021,75;1,553615253;44,708;0;125941;0;0;0;Bosch;VM;;;;;;
1268001908JPIN202604;202604;VM;VM-ESP;Two Wheeler Safety (TWS);VM-ESP;TWS Components;TWS Components;1268001908-CASE;P00257 - Two Wheeler Safety (TWS);1268001908;1268001908-CASE HOUSING ASSY FOR 2CH;"ECU HOUSING; ABS10MB  W/ PINS";CLASSIC CLEARING & FORWARDING PVT.LTD.;BOSCH CHASSIS SYSTEMS INDIA PRIVATE LIMITED;TE CONNECTIVITY JAPAN G.K.;JP;JP;JP;JP;Japan;JP;IN;IN;India;IN;;1810;TE Connectivity Japan G.K.;Plant Chakan;90329000;Parts and accessories      ;?;?;903290;?;069/2011;16671;PCS;PCS;48,76;G;116580;72,396;6657,884;179727,89;1,541670012;80,958;0;25701;0;0;0;Bosch;VM;;;;;;
1268001908JPIN202604;202604;CC;VM-ESP;Two Wheeler Safety (TWS);VM-ESP;TWS Components;TWS Components;1268001908;P00257 - Two Wheeler Safety (TWS);1268001908;1268001908 - 2292492-1 CASE HOUSING ASSY FOR_x000D_2CH;"ECU HOUSING; ABS10MB  W/ PINS";M/S  ZION EXPRESS CARGO PVT.LTD;BOSCH CHASSIS SYSTEMS INDIA PRIVATE LIMITED;TE CONNECTIVITY JAPAN G.K.;JP;JP;JP;JP;Japan;JP;IN;IN;India;IN;;1810;TE Connectivity Japan G.K.;Plant Chakan;90329000;Parts and accessories      ;?;?;903290;?;069/2011;19329;PCS;PCS;48,76;G;116580;72,396;6657,884;179727,89;1,541670012;80,958;0;29799;0;0;0;Bosch;VM;;;;;;
1268001908JPIN202604;202604;VM;VM-ESP;Two Wheeler Safety (TWS);VM-ESP;TWS Components;TWS Components;1268001908;P00257 - Two Wheeler Safety (TWS);1268001908;;"ECU HOUSING; ABS10MB  W/ PINS";A.V. GLOBAL CORPORATION PVT. LIMITED;BOSCH CHASSIS SYSTEMS INDIA PRIVATE LIMITED;TE CONNECTIVITY JAPAN G.K.;JP;JP;JP;JP;Japan;JP;IN;IN;India;IN;;1810;TE Connectivity Japan G.K.;Plant Chakan;90329000;Parts and accessories      ;?;?;903290;?;069/2011;11040;PCS;NOS;48,76;G;116580;72,396;6657,884;179727,89;1,541670012;80,958;0;16373;0;0;0;Bosch;VM;;;;;;
1268001908JPIN202604;202604;VM;VM-ESP;Two Wheeler Safety (TWS);VM-ESP;TWS Components;TWS Components;1268001908;P00257 - Two Wheeler Safety (TWS);1268001908;1268001908 - 2292492-1 CASE HOUSING ASSY FOR_x000D_2CH;"ECU HOUSING; ABS10MB  W/ PINS";M/S  ZION EXPRESS CARGO PVT.LTD;BOSCH CHASSIS SYSTEMS INDIA PRIVATE LIMITED;TE CONNECTIVITY JAPAN G.K.;JP;JP;JP;JP;Japan;JP;IN;IN;India;IN;;1810;TE Connectivity Japan G.K.;Plant Chakan;90329000;Parts and accessories      ;?;?;903290;?;069/2011;13141;PCS;PCS;48,76;G;116580;72,396;6657,884;179727,89;1,541670012;80,958;0;20259;0;0;0;Bosch;VM;;;;;;
1268001908JPIN202605;202605;CC;VM-ESP;Two Wheeler Safety (TWS);VM-ESP;TWS Components;TWS Components;1268001908;P00257 - Two Wheeler Safety (TWS);1268001908;;"ECU HOUSING; ABS10MB  W/ PINS";A.V. GLOBAL CORPORATION PVT. LIMITED;BOSCH CHASSIS SYSTEMS INDIA PRIVATE LIMITED;TE CONNECTIVITY JAPAN G.K.;JP;JP;JP;JP;Japan;JP;IN;IN;India;IN;;1810;TE Connectivity Japan G.K.;Plant Chakan;"90329000;90329000";"Parts and accessories      ;Parts and accessories      ";"?;?";"?;?";"903290;903290";"?;?";069/2011;19260;PCS;NOS;48,76;G;50460;31,336;2881,771;76406,53;1,51419996;35,042;0;28709;0;0;0;Bosch;VM;;;;;;
